6 12.011 4 2 1 2 1
6 12.011 4 2 1 2 1
6 12.011 4 2 1 2 1
6 12.011 4 3 0 2 1
6 12.011 4 3 0 2 1
6 12.011 4 2 1 2 1
6 12.011 4 3 0 2 0
8 15.999 2 1 0 2 0
6 12.011 4 3 0 2 1
6 12.011 4 2 1 2 1
6 12.011 4 2 1 2 1
6 12.011 4 2 1 2 1
6 12.011 4 2 1 2 1
6 12.011 4 3 0 2 1
6 12.011 4 3 0 2 0
8 15.999 2 1 0 2 0
